1,1,802.6489868164062,430.15118408203125,24.26422119140625,60.516632080078125,1,-1,-1,-1
1,2,728.6284790039062,422.6213684082031,58.21246337890625,172.24130249023438,1,-1,-1,-1
1,3,1469.177978515625,416.1165466308594,83.1385498046875,176.68179321289062,1,-1,-1,-1
1,4,1169.3955078125,420.5912780761719,37.5943603515625,97.65377807617188,1,-1,-1,-1
1,5,1595.9884033203125,424.5938415527344,38.1781005859375,105.46670532226562,1,-1,-1,-1
1,6,660.0625,422.16986083984375,55.95928955078125,176.4959716796875,1,-1,-1,-1
1,7,809.44775390625,430.5931701660156,25.71337890625,63.49200439453125,1,-1,-1,-1
1,8,1195.6181640625,420.08795166015625,26.19091796875,82.827392578125,1,-1,-1,-1
1,9,679.68994140625,417.13385009765625,65.8690185546875,182.92462158203125,1,-1,-1,-1
1,10,394.8685302734375,428.7230529785156,29.1046142578125,60.28314208984375,1,-1,-1,-1
1,11,1204.4228515625,419.62664794921875,26.93115234375,87.34066772460938,1,-1,-1,-1
1,12,1225.40625,411.7950744628906,36.19189453125,107.25363159179688,1,-1,-1,-1
1,13,565.5109252929688,425.2060241699219,69.25543212890625,172.98641967773438,1,-1,-1,-1
1,14,846.4393310546875,428.078369140625,26.835693359375,70.51446533203125,1,-1,-1,-1
1,15,462.9405517578125,430.3799743652344,72.17877197265625,171.23355102539062,1,-1,-1,-1
1,16,635.234130859375,425.50408935546875,48.62811279296875,141.70672607421875,1,-1,-1,-1
1,17,543.9490356445312,436.15582275390625,49.6011962890625,159.36822509765625,1,-1,-1,-1
1,18,734.1891479492188,424.7126770019531,55.7879638671875,166.88290405273438,1,-1,-1,-1
1,19,960.5536499023438,419.40167236328125,36.79620361328125,100.9871826171875,1,-1,-1,-1
1,20,957.7791137695312,403.8852844238281,53.1473388671875,118.49166870117188,1,-1,-1,-1
1,21,1372.201904296875,397.5811462402344,65.23974609375,213.59390258789062,1,-1,-1,-1
1,22,1112.7593994140625,416.76153564453125,28.7548828125,80.87283325195312,1,-1,-1,-1
2,1,797.7276000976562,423.46343994140625,25.61114501953125,65.42050170898438,1,-1,-1,-1
2,2,718.4632568359375,420.04229736328125,59.7755126953125,174.1728515625,1,-1,-1,-1
2,3,1464.6795654296875,418.4934997558594,76.9658203125,175.29098510742188,1,-1,-1,-1
2,4,1163.8929443359375,418.27996826171875,34.4664306640625,97.9808349609375,1,-1,-1,-1
2,5,1592.8753662109375,426.5264892578125,37.86474609375,102.940185546875,1,-1,-1,-1
2,6,456.7334289550781,429.353759765625,71.63449096679688,172.56329345703125,1,-1,-1,-1
2,7,863.9849853515625,420.47186279296875,28.52154541015625,79.36245727539062,1,-1,-1,-1
2,8,1186.4212646484375,418.73486328125,27.9476318359375,88.27008056640625,1,-1,-1,-1
2,9,663.8177490234375,413.3639831542969,75.47320556640625,188.95870971679688,1,-1,-1,-1
2,10,381.9853515625,429.4150085449219,34.397979736328125,56.701812744140625,1,-1,-1,-1
2,11,1204.1904296875,416.2841491699219,28.2518310546875,93.93832397460938,1,-1,-1,-1
2,12,1226.6221923828125,409.7742919921875,28.498779296875,106.54803466796875,1,-1,-1,-1
2,13,571.8484497070312,422.9671630859375,68.5513916015625,173.89959716796875,1,-1,-1,-1
2,14,845.1546020507812,421.82452392578125,29.72979736328125,76.17221069335938,1,-1,-1,-1
2,15,460.64825439453125,430.5986022949219,71.833984375,169.37197875976562,1,-1,-1,-1
2,16,626.8023071289062,421.9368896484375,53.4705810546875,150.20831298828125,1,-1,-1,-1
2,17,551.9722900390625,428.5812072753906,73.8138427734375,169.28317260742188,1,-1,-1,-1
2,18,772.9354858398438,422.67767333984375,23.424560546875,64.0596923828125,1,-1,-1,-1
2,19,1102.6644287109375,417.86328125,24.2413330078125,80.17941284179688,1,-1,-1,-1
2,20,953.2603149414062,385.277587890625,106.78924560546875,103.9622802734375,1,-1,-1,-1
2,21,1367.2650146484375,398.718994140625,66.4249267578125,213.84600830078125,1,-1,-1,-1
2,22,1107.5401611328125,417.4691162109375,28.0540771484375,79.824462890625,1,-1,-1,-1
3,1,794.0628662109375,424.3855285644531,23.5706787109375,62.8626708984375,1,-1,-1,-1
3,2,714.3618774414062,424.0675048828125,55.56439208984375,169.5592041015625,1,-1,-1,-1
3,3,1457.566650390625,416.75152587890625,81.9827880859375,176.961181640625,1,-1,-1,-1
3,4,1156.625,417.2305908203125,39.405517578125,98.75775146484375,1,-1,-1,-1
3,5,1584.96337890625,421.7967529296875,39.7569580078125,105.41937255859375,1,-1,-1,-1
3,6,443.6849670410156,430.3070068359375,72.20516967773438,171.244384765625,1,-1,-1,-1
3,7,863.9849853515625,420.47186279296875,28.52154541015625,79.36245727539062,1,-1,-1,-1
