1,1,858.5574951171875,524.2698974609375,43.55645751953125,98.00634765625,1,-1,-1,-1
1,2,104.18479919433594,493.7361755371094,91.79730224609375,248.34365844726562,1,-1,-1,-1
1,3,1696.0025634765625,387.67535400390625,169.4783935546875,341.73858642578125,1,-1,-1,-1
1,4,1882.8887939453125,393.8851623535156,37.067138671875,170.77133178710938,1,-1,-1,-1
1,5,27.121082305908203,502.6103515625,89.72332763671875,240.7442626953125,1,-1,-1,-1
1,6,0.005328655242919922,338.2999267578125,119.61779022216797,564.0330200195312,1,-1,-1,-1
1,7,251.52560424804688,456.9100036621094,103.91848754882812,247.84896850585938,1,-1,-1,-1
1,8,1288.7149658203125,461.8353271484375,70.334228515625,198.017333984375,1,-1,-1,-1
1,9,1250.9542236328125,535.8521728515625,59.466064453125,119.259521484375,1,-1,-1,-1
2,1,860.0877075195312,522.71044921875,42.9783935546875,100.97796630859375,1,-1,-1,-1
2,2,101.6746597290039,487.0548095703125,93.78939056396484,254.22784423828125,1,-1,-1,-1
2,3,1694.17626953125,386.6902770996094,164.289306640625,344.6919860839844,1,-1,-1,-1
2,4,1883.4642333984375,392.6826477050781,36.4847412109375,163.91299438476562,1,-1,-1,-1
2,5,570.2373046875,400.156982421875,49.60577392578125,102.79574584960938,1,-1,-1,-1
2,6,0.028553009033203125,330.3697814941406,125.04583740234375,570.572021484375,1,-1,-1,-1
2,7,253.582763671875,456.6761474609375,103.46990966796875,249.2763671875,1,-1,-1,-1
2,8,1290.9794921875,462.01361083984375,71.8092041015625,199.3587646484375,1,-1,-1,-1
2,9,1253.2972412109375,537.7274780273438,58.863525390625,118.91546630859375,1,-1,-1,-1
3,1,859.2581176757812,518.4348754882812,45.62139892578125,106.2486572265625,1,-1,-1,-1
3,2,105.12735748291016,509.1922302246094,90.5602798461914,231.66366577148438,1,-1,-1,-1
3,3,1692.37646484375,384.275634765625,165.2071533203125,347.60052490234375,1,-1,-1,-1
3,4,1881.2093505859375,389.1575927734375,38.7144775390625,176.26953125,1,-1,-1,-1
3,5,570.2373046875,400.156982421875,49.60577392578125,102.79574584960938,1,-1,-1,-1
3,6,0.04210710525512695,319.2648620605469,129.59326171875,581.0802001953125,1,-1,-1,-1
3,7,254.23678588867188,456.6095886230469,104.5552978515625,249.99893188476562,1,-1,-1,-1
3,8,1291.5140380859375,461.0321044921875,73.406982421875,199.783935546875,1,-1,-1,-1
3,9,1255.64111328125,538.1034545898438,59.6956787109375,118.587158203125,1,-1,-1,-1
4,1,859.2592163085938,519.1542358398438,45.256103515625,106.2557373046875,1,-1,-1,-1
4,2,105.4355697631836,511.8741760253906,87.53441619873047,227.97933959960938,1,-1,-1,-1
4,3,1690.114990234375,384.959716796875,161.865478515625,345.96826171875,1,-1,-1,-1
4,4,1880.0435791015625,386.3718566894531,39.87939453125,180.40280151367188,1,-1,-1,-1
4,5,57.577476501464844,518.4432983398438,66.02278900146484,222.9425048828125,1,-1,-1,-1
4,6,0.031435489654541016,284.96624755859375,132.73631286621094,618.3543090820312,1,-1,-1,-1
4,7,256.30816650390625,457.3625183105469,102.22085571289062,248.64169311523438,1,-1,-1,-1
